Line #,Key,en Version,ka Translation
855,ka.questions.mass_changes.template,Template,ნიმუში
856,ka.questions.mass_changes.upload,Upload Your Spreadsheet of Changes,ატვირთეთ თქვენი შესწორებების ონლაინ ცხრილი
857,ka.questions.mass_changes.questions.header,Questions,კითხვები
858,ka.questions.mass_changes.questions.template,Clicking the button below will download a template of all questions in this dataset. Make the desired changes in the spreadsheet and then use the form below to update your changes.,ქვემოთ მოცემულ ღილაკზე დაჭერით ჩამოიტვირთება მონაცემთა ცხრილში არსებული ყველა პასუხის ნიმუში. გააკეთეთ თქვენთვის სასურველი ცვლილებები ონლაინ ცხრილში და შემდეგ გამოიყენეთ ქვემოთ მოცემული ფორმა თქვენი ცვლილებების განახლებისთვის.
859,ka.questions.mass_changes.questions.template2,The only columns that cannot be changed are: %{code},"სვეტები, რომლის შეცვლაც შეუძლებელია: %{code}"
860,ka.questions.mass_changes.questions.template_link,Download Questions Template,კითხვების ნიმუშების ჩამოტვირთვა
861,ka.questions.mass_changes.questions.submit,Update Questions,კითხვების განახლება
862,ka.questions.mass_changes.answers.header,Answers,პასუხები
863,ka.questions.mass_changes.answers.template,Clicking the button below will download a template of all answers in this dataset. Make the desired changes in the spreadsheet and then use the form below to update your changes.,ქვემოთ მოცემულ ღილაკზე დაჭერით ჩამოიტვირთება მონაცემთა ცხრილში არსებული ყველა პასუხის ნიმუში. გააკეთეთ თქვენთვის სასურველი ცვლილებები ონლაინ ცხრილში და შემდეგ გამოიყენეთ ქვემოთ მოცემული ფორმა თქვენი ცვლილებების განახლებისთვის.
864,ka.questions.mass_changes.answers.template2,"The only columns that cannot be changed are: %{code}, %{value}","სვეტები, რომლის შეცვლაც შეუძლებელია: %{code}, %{value}"
865,ka.questions.mass_changes.answers.template_link,Download Answers Template,პასუხების ნიმუშების ჩამოტვირთვა
866,ka.questions.mass_changes.answers.submit,Update Answers,პასუხების განახლება
867,ka.groups.index.title,Group Questions,Group Questions
868,ka.groups.index.no_groups,There are no groups on file for this dataset.,There are no groups on file for this dataset.
869,ka.groups.index.modal.header,Questions for Group '[group]',Questions for Group '[group]'
870,ka.groups.index.explanation,"This section allows you to put similar questions together in a group. You can also create a subgroup of questions.

Groups have a name and description. You can use the description to give context to the set of questions in the group.

Groups will be visible in the codebook and on the explore page. It is up to you on whether or not the group description is included in the chart titles.

By default, groups are put at the top of the codebook and all ungrouped questions will appear after the groups. You can use the %{link} to further control the order of the groups and questions.
","This section allows you to put similar questions together in a group. You can also create a subgroup of questions.

Groups have a name and description. You can use the description to give context to the set of questions in the group.

Groups will be visible in the codebook and on the explore page. It is up to you on whether or not the group description is included in the chart titles.

By default, groups are put at the top of the codebook and all ungrouped questions will appear after the groups. You can use the %{link} to further control the order of the groups and questions.
"
871,ka.groups.index.explanation_link_text,Sorting page,Sorting page
872,ka.groups.table_row.question_count,%{num} questions,%{num} questions
873,ka.groups.form.option_top_level,This group is not a subgroup,This group is not a subgroup
874,ka.groups.form.chart_description_explanation,Below is an example of how your description text will look in the charts. The format is: Question Code - Group Description. Question Text.,Below is an example of how your description text will look in the charts. The format is: Question Code - Group Description. Question Text.
875,ka.groups.form.ex_question,Is the sky blue?,Is the sky blue?
876,ka.groups.form.questions_explanation_default,All questions that are not assigned to any other group are avaiable to be assigned to this group.,All questions that are not assigned to any other group are avaiable to be assigned to this group.
877,ka.groups.form.questions_explanation_subgroup,Only the questions assinged to '%{group}' are available to be assigned to this subgroup.,Only the questions assinged to '%{group}' are available to be assigned to this subgroup.
878,ka.weights.index.title,Dataset Weighting,Dataset Weighting
879,ka.weights.index.explanation,"This section allows you to identify which question(s) contain a weight value and which questions that weight should be applied to.

A dataset can have multiple weights, but one must be selected as the default weight. A default weight is automatically applied to all questions. For weights that are not the default weight, you can choose to apply the weight to all of the questions or only specific questions.

During analysis, if two questions are being compared and they are of different weights, the default weight is used for both.
","This section allows you to identify which question(s) contain a weight value and which questions that weight should be applied to.

A dataset can have multiple weights, but one must be selected as the default weight. A default weight is automatically applied to all questions. For weights that are not the default weight, you can choose to apply the weight to all of the questions or only specific questions.

During analysis, if two questions are being compared and they are of different weights, the default weight is used for both.
"
880,ka.weights.index.no_weights,There are no weights on file for this dataset.,There are no weights on file for this dataset.
881,ka.weights.index.add,Add Weights,Add Weights
882,ka.weights.index.edit,Edit Weights,Edit Weights
883,ka.weights.index.confirm_delete,Are you sure you want to delete all weights on file?,Are you sure you want to delete all weights on file?
884,ka.weights.index.question_count,%{num} questions,%{num} questions
885,ka.weights.index.table.headers.name,Weight Name,Weight Name
886,ka.weights.index.table.headers.question,Question with Weight,Question with Weight
887,ka.weights.index.table.headers.default,Is Default Weight?,Is Default Weight?
888,ka.weights.index.table.headers.apply_to,Apply Weight To,Apply Weight To
889,ka.weights.index.modal.header,Questions for Weight '[weight]',Questions for Weight '[weight]'
890,ka.weights.new.title,Dataset Weighting Form,Dataset Weighting Form
891,ka.weights.edit.title,Dataset Weighting Form,Dataset Weighting Form
892,ka.weights.form.other_weights,Other Weights this Question Belongs To,Other Weights this Question Belongs To
893,ka.time_series.form.header_datasets,Datasets,მონაცემთა ცხრილები
894,ka.time_series.form.header_add_dataset,Add a new dataset to this time series,პერიოდული შედარებაში ახალი მონაცემთა ცხრილების დამატება
895,ka.time_series.form.license,License,License
896,ka.time_series.form.license_explanation,"You may enter a license that lets people know how they can use your data. You can enter your own licensing terms or you can copy a pre-established license like those located at <a class=""form-link"" href=""http://opendatacommons.org/"" target=""_blank"">Open Data Commons</a>. If you provide a license, the Title and Description fields are both required.","You may enter a license that lets people know how they can use your data. You can enter your own licensing terms or you can copy a pre-established license like those located at <a class=""form-link"" href=""http://opendatacommons.org/"" target=""_blank"">Open Data Commons</a>. If you provide a license, the Title and Description fields are both required."
897,ka.time_series.mass_changes_answers.title,Answer Mass Changes,Answer Mass Changes
898,ka.time_series.mass_changes_answers.explanation,"Use this page to indicate which answers can be included during analysis, but have the ability to be excluded (e.g., answers like: Don't Know, Refuse to Answer, etc).","Use this page to indicate which answers can be included during analysis, but have the ability to be excluded (e.g., answers like: Don't Know, Refuse to Answer, etc)."
899,ka.time_series.mass_changes_answers.no_questions,There are no questions on file for this time series.,There are no questions on file for this time series.
900,ka.time_series.highlights.title,Time Series Highlights,პერიოდული შედარება გამორჩეული
901,ka.time_series.highlights.instructions,"Highlights are visuals (charts and maps) that highlight interesting aspects of your time series and are shown on the dashboard page and the home page.

To add a highlight, go to the explore page, select the indicators you want, and then in the charts that appear click the star button in the top left corner.

You can use this page to quickly remove highlights or to indicate which highlight to always show on the home page - only one highlight from all datasets and time series can be selected for this.
","გამორჩეული წარმოადგენს ვიზუალს (გრაფები და რუკები) რომელიც თქვენი მონაცემების საინტერესო ასპექტებს უსვამს ხაზს და ნაჩვენებია მთავარ გვერდზე და dashboard-ზე.

გამორჩეულების დასამატებლად, გადადით მონაცემთა გაცნობის გვერდზე, აირჩიეთ სასურველი ინდიკატორი და შემდეგ გამოჩენილ გრაფიკში დააჭირეთ ვარსკვლავის ღილაკს, რომელიც განთავსებულია ზედა მარცხენა კუთხეში.

თქვენ შეგიძლიათ გამოიყენოთ ეს გვერდი გამორჩეულის მარტივად წასაშლელად ან იმის მისათითებლად თუ რომელი გამორჩეული იყოს მთავარ გვერდზე მუდმივად ნაჩვენები - ყველა ცხრილიდან მხოლოდ ერთი გამორჩეული შეიძლება იყოს არჩეული.
"
902,ka.time_series.highlights.no_highlights,There are no highlights on file for this time series.,ფაილში ამ პერიოდული შედარებისთვის არ არის გამორჩეული
903,ka.time_series.highlights.question_code,Question,კითხვა
904,ka.time_series.highlights.broken_down_by_code,Broken Down By,ჩაშლილია
905,ka.time_series.highlights.filtered_by_code,Filtered By,გაფილტრულია
906,ka.time_series.highlights.show_home_page,Permanently Shown on Home Page,Permanently Shown on Home Page
907,ka.time_series.highlights.btn_show_home_page,Permanently Show on Home Page,Permanently Show on Home Page
908,ka.time_series.highlights.questions,Questions,Questions
909,ka.time_series.highlights.description,Description,Description
910,ka.time_series.sort.title,Sort Groups and Questions,Sort Groups and Questions
911,ka.time_series.sort.explanation,"This page allows you to sort all groups and questions into the order that you desire.

By defualt, the question sort order is set to be the same as the order of the questions in the data file.

When groups are added, the group sort order is initially set so the groups appear at the top of the list.

If you have created groups, you can view and sort the items in that group by clicking on the button in the last column in the table.
","This page allows you to sort all groups and questions into the order that you desire.

By defualt, the question sort order is set to be the same as the order of the questions in the data file.

When groups are added, the group sort order is initially set so the groups appear at the top of the list.

If you have created groups, you can view and sort the items in that group by clicking on the button in the last column in the table.
"
912,ka.time_series.sort.move_explanation,Move the selected items after this item,Move the selected items after this item
913,ka.time_series.sort.move_placeholder,Select an Item,Select an Item
914,ka.time_series.sort.headers.sort,Sort Order,Sort Order
915,ka.time_series.sort.headers.type,Item Type,Item Type
916,ka.time_series.sort.headers.name,Item Name,Item Name
917,ka.time_series.sort.breadcrumb_start,Main Items,Main Items
918,ka.time_series.sort.breadcrumb_title,View all of the main items,View all of the main items
919,ka.time_series.sort.breadcrumb_title_group,View the items in this group,View the items in this group
920,ka.time_series.sort.main_items,Below are the main items - groups that are not subgroups and questions that are not assigned to groups,Below are the main items - groups that are not subgroups and questions that are not assigned to groups
921,ka.time_series.sort.group_items,Below are the groups and questions assigned to group '%{name}',Below are the groups and questions assigned to group '%{name}'
922,ka.time_series.sort.all_types,All Item Types,All Item Types
923,ka.time_series.sort.form_header,Instructions,Instructions
924,ka.time_series.sort.form_instructions,"You can sort groups and questions using two methods:

1) Drag and Drop - Simply drag the row to the desired position.
2) Select & Checkboxes - Use the checkboxes to indciate which row(s) you want to move and then use the select box above the table to indicate where to move the row(s) to.
","You can sort groups and questions using two methods:

1) Drag and Drop - Simply drag the row to the desired position.
2) Select & Checkboxes - Use the checkboxes to indciate which row(s) you want to move and then use the select box above the table to indicate where to move the row(s) to.
"
925,ka.time_series_questions.index.title,Edit Time Series Questions and their Answers,პერიოდული შედარების კითხვების და პასუხების შესწორება
926,ka.time_series_questions.index.explanation,Use this page to add questions to the time series or edit questions already in the time series.,გამოიყენეთ ეს გვერდი პერიოდულ შედარებაში ახალი კითხვების დასამატებლად ან არსებული კითხვების შესასწორებლად
927,ka.time_series_questions.index.no_questions,There are no questions on file for this time series yet.,პერიოდული შედარებისთვის კითხვა ან ფაილი ვერ მოიძებნა
928,ka.time_series_questions.index.btn_add_question,Add a Question,კითხვის დამატება
929,ka.time_series_questions.index.btn_add_question_hint,Match a question from each dataset and add the question to the time series.,მოანცემთა თითოეული ცხრილიდან დაამთხვიოს კითხვა და დაამატოს პერიოდულ შედარებაში.
930,ka.time_series_questions.index.btn_automatic,Automatically Assign Matching Questions,ავტომატურად დააკავშიროს ერთნაირი კითხვები
931,ka.time_series_questions.index.btn_automatic_hint,Questions with the same Question Code in each dataset will automatically be added to the time series. This will take a few seconds to complete.,მონაცემთა თითოეული ცხრილიდან ერთი და იმავე კოდის მქონე კითხვები ავტომატურად დაემატება პერიოდულ შედარებაში. ამის დასრულებას დასჭირდება რამდენიმე წამი.
932,ka.time_series_questions.index.header_dataset_question,%{title} Question,%{title} კითხვა
933,ka.time_series_questions.form.header_answers,Answers,პასუხი
934,ka.time_series_questions.form.explanation_answers,"The answer settings fields (value, sort order, etc) are only shown in the '%{lang}' tab.","პასუხის პარამეტრები (მნიშვნელობა, დახარისხების წყობა, ა.შ.) ნაჩვენებია მხოლოდ '%{lang}' ჩანართში."
935,ka.time_series_questions.form.default_text,Default Text,მთავარი ტექსტი
936,ka.time_series_questions.form.header_add_answer,Add a new answer for this question,ამ კითხვისთვის ახალი პასუხის დამატება
937,ka.time_series_questions.form.auto_create_answers_link,Auto-Create Answers,Auto-Create Answers
938,ka.time_series_questions.form.auto_create_answers_title,"For each answer in the questions selected above, add it to the list below","For each answer in the questions selected above, add it to the list below"
939,ka.time_series_questions.form.delete_all_answers_link,Delete All Answers,Delete All Answers
940,ka.time_series_questions.form.delete_all_answers_title,Delete all answers below,Delete all answers below
941,ka.time_series_questions.show.title,Question: %{question},კითხვა: %{question}
942,ka.time_series_questions.show.header_answers,Answers,პასუხი
943,ka.time_series_questions.show.no_answers,There are no answers for this question yet.,ამ კითხვისთვის პასუხი ჯერ ვერ მოიძებნა
944,ka.time_series_questions.mass_changes.title,Mass Changes for Questions/Answers,Mass Changes for Questions/Answers
945,ka.time_series_questions.mass_changes.explanation,Use this page to upload a spreadsheet of Questions or Answers to quickly change the text or settings for many records at once.,Use this page to upload a spreadsheet of Questions or Answers to quickly change the text or settings for many records at once.
946,ka.time_series_questions.mass_changes.template,Template,Template
947,ka.time_series_questions.mass_changes.upload,Upload Your Spreadsheet of Changes,Upload Your Spreadsheet of Changes
948,ka.time_series_questions.mass_changes.questions.header,Questions,Questions
949,ka.time_series_questions.mass_changes.questions.template,Clicking the button below will download a template of all questions in this time series. Make the desired changes in the spreadsheet and then use the form below to update your changes.,Clicking the button below will download a template of all questions in this time series. Make the desired changes in the spreadsheet and then use the form below to update your changes.
950,ka.time_series_questions.mass_changes.questions.template2,The only columns that cannot be changed are: %{code},The only columns that cannot be changed are: %{code}
951,ka.time_series_questions.mass_changes.questions.template_link,Download Questions Template,Download Questions Template
952,ka.time_series_questions.mass_changes.questions.submit,Update Questions,Update Questions
953,ka.time_series_questions.mass_changes.answers.header,Answers,Answers
954,ka.time_series_questions.mass_changes.answers.template,Clicking the button below will download a template of all answers in this time series. Make the desired changes in the spreadsheet and then use the form below to update your changes.,Clicking the button below will download a template of all answers in this time series. Make the desired changes in the spreadsheet and then use the form below to update your changes.
955,ka.time_series_questions.mass_changes.answers.template2,"The only columns that cannot be changed are: %{code}, %{value}","The only columns that cannot be changed are: %{code}, %{value}"
956,ka.time_series_questions.mass_changes.answers.template_link,Download Answers Template,Download Answers Template
957,ka.time_series_questions.mass_changes.answers.submit,Update Answers,Update Answers
958,ka.time_series_groups.index.title,Group Questions,Group Questions
959,ka.time_series_groups.index.no_groups,There are no groups on file for this time series.,There are no groups on file for this time series.
960,ka.time_series_groups.index.modal.header,Questions for Group '[group]',Questions for Group '[group]'
961,ka.time_series_groups.index.explanation,"This section allows you to put similar questions together in a group. You can also create a subgroup of questions.

Groups have a name and description. You can use the description to give context to the set of questions in the group.

Groups will be visible in the codebook and on the explore page. It is up to you on whether or not the group description is included in the chart titles.

By default, groups are put at the top of the codebook and all ungrouped questions will appear after the groups. You can use the %{link} to further control the order of the groups and questions.
","This section allows you to put similar questions together in a group. You can also create a subgroup of questions.

Groups have a name and description. You can use the description to give context to the set of questions in the group.

Groups will be visible in the codebook and on the explore page. It is up to you on whether or not the group description is included in the chart titles.

By default, groups are put at the top of the codebook and all ungrouped questions will appear after the groups. You can use the %{link} to further control the order of the groups and questions.
"
962,ka.time_series_groups.index.explanation_link_text,Sorting page,Sorting page
963,ka.time_series_groups.table_row.question_count,%{num} questions,%{num} questions
964,ka.time_series_groups.form.option_top_level,This group is not a subgroup,This group is not a subgroup
965,ka.time_series_groups.form.chart_description_explanation,Below is an example of how your description text will look in the charts. The format is: Question Code - Group Description. Question Text.,Below is an example of how your description text will look in the charts. The format is: Question Code - Group Description. Question Text.
966,ka.time_series_groups.form.ex_question,Is the sky blue?,Is the sky blue?
967,ka.time_series_groups.form.questions_explanation_default,All questions that are not assigned to any other group are avaiable to be assigned to this group.,All questions that are not assigned to any other group are avaiable to be assigned to this group.
968,ka.time_series_groups.form.questions_explanation_subgroup,Only the questions assinged to '%{group}' are available to be assigned to this subgroup.,Only the questions assinged to '%{group}' are available to be assigned to this subgroup.
969,ka.time_series_weights.index.title,Time Series Weighting,Time Series Weighting
970,ka.time_series_weights.index.explanation,"This section allows you to identify which question(s) contain a weight value and which questions that weight should be applied to.

A time series can have multiple weights, but one must be selected as the default weight. A default weight is automatically applied to all questions. For weights that are not the default weight, you can choose to apply the weight to all of the questions or only specific questions.

During analysis, if two questions are being compared and they are of different weights, the default weight is used for both.
","This section allows you to identify which question(s) contain a weight value and which questions that weight should be applied to.

A time series can have multiple weights, but one must be selected as the default weight. A default weight is automatically applied to all questions. For weights that are not the default weight, you can choose to apply the weight to all of the questions or only specific questions.

During analysis, if two questions are being compared and they are of different weights, the default weight is used for both.
"
971,ka.time_series_weights.index.no_weights,There are no weights on file for this time series.,There are no weights on file for this time series.
972,ka.time_series_weights.index.add,Add Weights,Add Weights
973,ka.time_series_weights.index.edit,Edit Weights,Edit Weights
974,ka.time_series_weights.index.confirm_delete,Are you sure you want to delete all weights on file?,Are you sure you want to delete all weights on file?
975,ka.time_series_weights.index.question_count,%{num} questions,%{num} questions
976,ka.time_series_weights.index.table.headers.name,Weight Name,Weight Name
977,ka.time_series_weights.index.table.headers.question,Question with Weight,Question with Weight
978,ka.time_series_weights.index.table.headers.default,Is Default Weight?,Is Default Weight?
979,ka.time_series_weights.index.table.headers.apply_to,Apply Weight To,Apply Weight To
980,ka.time_series_weights.index.modal.header,Questions for Weight '[weight]',Questions for Weight '[weight]'
981,ka.time_series_weights.new.title,Time Series Weighting Form,Time Series Weighting Form
982,ka.time_series_weights.edit.title,Time SeriesWeighting Form,Time SeriesWeighting Form
983,ka.time_series_weights.form.other_weights,Other Weights this Question Belongs To,Other Weights this Question Belongs To
984,ka.time_series_weights.form.weight_question_explanation,Indicate which question to use as the weight by selectig the dataset that has the question and then selecting the question.,Indicate which question to use as the weight by selectig the dataset that has the question and then selecting the question.
985,ka.time_series_weights.form.unique_id_explanation,Select the question from each dataset that contains the unique ID of the responders. This ID will be used to assign the weight to the correct responses in each dataset.,Select the question from each dataset that contains the unique ID of the responders. This ID will be used to assign the weight to the correct responses in each dataset.
986,ka.shared.explore_data.no_matches,Your selections returned no data. Please try again with a different selection.,თქვენი მონიშნული დაბრუნდა მონაცემებში. გთხოვთ სცადოთ თავიდან სხვა მონიშვნით.
987,ka.shared.explore_data.no_data,'%{title}' does not have any data that is analyzable at this time.,"%{title}' არ შეიცავს მონაცემებს, რომლებიც გაანალიზებადია ამ დროისთვის."
988,ka.shared.explore_data.hover_region,Hover over a Region,Hover over a Region
989,ka.shared.explore_data.na,N/A,არ არის ხელმისაწვდომი
990,ka.shared.explore_data.percent,Percent,პროცენტი
991,ka.shared.explore_data.dataset_title,Dataset,მონაცემები
992,ka.shared.explore_data.form.question_code,Explore Answers To,გაეცანით პასუხებს
993,ka.shared.explore_data.form.broken_down_by_code,Broken Down By,ჩაშლილია
994,ka.shared.explore_data.form.optional,optional,არჩევითი
995,ka.shared.explore_data.form.no_comparison,No Comparison,არ არის შედარება
996,ka.shared.explore_data.form.swap,Swap the Questions,კითხვის შეცვლა
997,ka.shared.explore_data.form.submit,Generate,დაანგარიშება
998,ka.shared.explore_data.form.reset,Reset,გადატვირთვა
999,ka.shared.explore_data.form.filtered_by_code,Filtered By,გაფილტრულია
1000,ka.shared.explore_data.form.no_filter,No Filter,ფილტრი არ არის
1001,ka.shared.explore_data.form.can_exclude,Exclude Answers,Exclude Answers
1002,ka.shared.explore_data.form.can_exclude_hint,At least one selected question has answers that can be excluded during analysis. Select this checkbox to remove these answers from the analysis.,At least one selected question has answers that can be excluded during analysis. Select this checkbox to remove these answers from the analysis.
1003,ka.shared.explore_data.form.weighted_by_code,Weighted By,Weighted By
1004,ka.shared.explore_data.jumpto.chart,Jump to Chart,გრაფაზე გადასვლა
1005,ka.shared.explore_data.jumpto.map,Jump to Map,რუკაზე გადასვლა
1006,ka.shared.explore_data.tabs.map,Map,რუკა
1007,ka.shared.explore_data.tabs.chart,Chart,გრაფა
1008,ka.shared.explore_data.tabs.table,Table,ცხრილი
1009,ka.shared.explore_data.tabs.details,Details,დეტალები
1010,ka.shared.explore_data.map.filter,Filter map by selecting an answer to '%{text}':,რუკის გაფილტვრა ამ პასუხის არჩევით '%{text}':
1011,ka.shared.explore_time_series.no_matches,Your selections returned no data. Please try again with a different selection.,თქვენი მონიშნული დაბრუნდა მონაცემებში. გთხოვთ სცადოთ თავიდან სხვა მონიშვნით.
1012,ka.shared.explore_time_series.no_data,'%{title}' does not have any data that is analyzable at this time.,"%{title}' არ შეიცავს მონაცემებს, რომლებიც გაანალიზებადია ამ დროისთვის."
1013,ka.shared.explore_time_series.na,N/A,არ არის ხელმისაწვდომი
1014,ka.shared.explore_time_series.percent,Percent,პროცენტი
1015,ka.shared.explore_time_series.time_series_title,Time Series,პერიოდული შედარება
1016,ka.shared.explore_time_series.form.question_code,Explore Answers To,გაეცანით პასუხებს
1017,ka.shared.explore_time_series.form.submit,Generate,დაანგარიშება
1018,ka.shared.explore_time_series.form.reset,Reset,გადატვირთვა
1019,ka.shared.explore_time_series.form.filtered_by_code,Filtered By,გაფილტრულია
1020,ka.shared.explore_time_series.form.no_filter,No Filter,ფილტრი არ არის
1021,ka.shared.explore_time_series.form.can_exclude,"Exclude ""Don't know"" & ""Refuse""","გამორიცხე ""არ ვიცი"" & ""უარი პასუხზე"""
1022,ka.shared.explore_time_series.form.can_exclude_hint,"Remove answers like ""Don't know"" & ""Refuse"" from the analysis","ანალიზიდან წაშალე პასუხები ""არ ვიცი"" & ""უარი პასუხზე"""
1023,ka.shared.explore_time_series.jumpto.chart,Jump to Chart,გრაფაზე გადასვლა
1024,ka.shared.explore_time_series.tabs.chart,Chart,გრაფა
1025,ka.shared.explore_time_series.tabs.table,Table,ცხრილი
1026,ka.shared.explore_time_series.tabs.details,Details,დეტალები
1027,ka.shared.dashboard_data.tabs.highlights,Highlights,მნიშვნელოვანი
1028,ka.shared.dashboard_data.tabs.methodology,Methodology,მეთოდოლოგია
1029,ka.shared.dashboard_data.tabs.codebook,Codebook,კოდირება
1030,ka.shared.dashboard_data.tabs.reports,Reports,რეფორთები
1031,ka.shared.dashboard_data.tabs.licensing,License,License
1032,ka.shared.dashboard_data.tabs.meta,Metadata,Metadata
1033,ka.shared.dashboard_data.no_methodology,There is no methodology on file for this dataset.,ამ ცხრილისთვის მეთოდოლოგია არ მოიძებნა
1034,ka.shared.dashboard_data.no_reports,There are no reports on file for this dataset.,ამ ცხრილისთვის რეფორთები არ მოიძებნა
1035,ka.shared.dashboard_data.no_highlights,There are no highlights on file for this dataset.,ამ ცხრილისთვის გამორჩეული არ მოიძებნა
1036,ka.shared.dashboard_data.no_license,This dataset currently has no defined license.,This dataset currently has no defined license.
1037,ka.shared.dashboard_data.learn_more,Learn more about this license,Learn more about this license
1038,ka.shared.dashboard_data.filter.all,All Text,ყველა ტექსტი
1039,ka.shared.dashboard_data.filter.questions,Question Text,კითხვის ტექსტი
1040,ka.shared.dashboard_data.filter.codes,Question Code,Question Code
1041,ka.shared.dashboard_data.filter.answers,Answer Text,პასუხის ტექსტი
1042,ka.shared.dashboard_data.jumpto_group,Jump To Group,Jump To Group
1043,ka.shared.dashboard_time_series.tabs.highlights,Highlights,მნიშვნელოვანი
1044,ka.shared.dashboard_time_series.tabs.methodology,Methodology,მეთოდოლოგია
1045,ka.shared.dashboard_time_series.tabs.codebook,Codebook,კოდირება
1046,ka.shared.dashboard_time_series.tabs.reports,Reports,რეფორთები
1047,ka.shared.dashboard_time_series.tabs.licensing,License,License
1048,ka.shared.dashboard_time_series.tabs.datasets,Datasets,მონაცემები
1049,ka.shared.dashboard_time_series.tabs.meta,Meta Data,Meta Data
1050,ka.shared.dashboard_time_series.no_highlights,There are no highlights on file for this time series.,ამ პერიოდული შედარებისთვის გამორჩეული არ მოიძებნა
1051,ka.shared.dashboard_time_series.no_license,This time series currently has no defined license.,This time series currently has no defined license.
1052,ka.shared.dashboard_time_series.learn_more,Learn more about this license,Learn more about this license
1053,ka.shared.dashboard_time_series.filter.all,All Text,ყველა ტექსტი
1054,ka.shared.dashboard_time_series.filter.questions,Question Text,კითხვის ტექსტი
1055,ka.shared.dashboard_time_series.filter.codes,Question Code,Question Code
1056,ka.shared.dashboard_time_series.filter.answers,Answer Text,პასუხის ტექსტი
1057,ka.shared.dashboard_time_series.jumpto_group,Jump To Group,Jump To Group
1058,ka.shared.language_switcher.label,Available Languages,ხელმისაწვდომი ენები
1059,ka.shared.embed_v1.title_site,Go to %{app_name},გადასვლა %{app_name} -ზე
1060,ka.shared.embed_v1.title_datalist,View All Datasets,მონაცემთა ყველა ცხილის ნახვა
1061,ka.shared.embed_v2.title_site,Go to %{app_name},გადასვლა %{app_name} -ზე
1062,ka.shared.embed_v2.title_datalist,View All Datasets,მონაცემთა ყველა ცხილის ნახვა
1063,ka.export_data.dataset,Dataset: %{title},მონაცემთა ცხრილი: %{title}
1064,ka.export_data.download_from,Downloaded From: %{app_name} at %{url}.,ჩამოტვირთულია აქედან: %{app_name} at %{url}.
1065,ka.export_data.last_update,Data Last Updated: %{date},მონაცემები ბოლოს განახლებულია: %{date}
1066,ka.export_data.instructions.codebook,The codebook is a list of all questions and answers available in this dataset. It is provided as a reference to help you quickly find items of interest.,"კოდირება არის მონაცემთა ცხრილში არსებული ყველა შესაძლო კითვა და პასუხი. ის წარმოადგენს დამხმარე ცნობარს, რომელიც გეხმარებათ თქვენთვის საინტერესო ინფორმაციის მოძიებაში."
1067,ka.export_data.instructions.csv_main,"The CSV file is a spreadsheet of all of the data in the dataset. You can open this file in OpenOffice, Excel, Google Spreadsheets or any other spreadsheet software. ","CSV ფაილი არის მონაცემთა ცხრილში არსებული ყველა მონაცემის ონლაინ ცხრილი. თქვენი მისი გახსნა შეგიძლიათ შემდეგი პროგრამების საშუალებით: OpenOffice, Excel, Google Spreadsheets ან სხვა ნებისმიერი ონლაინ ცხრილის პროგრამით."
1068,ka.export_data.instructions.csv,"The CSV download contains 2 files:
- Codebook: %{codebook}

- CSV: %{csv} The CSV is formatted with headers (format: code - name) and the answers are the answer text, not the answer value.
","CSV-ის ჩამოტვირთვა შეიცავს 2 ფაილს:
- კოდირება: %{codebook}

- CSV: %{csv} CSV ფორმატირებულია სათაურებით (ცვლადი კოდი და სახელი) და პასუხები იყენებენ პასუხის ტექსტს და არა პასუხის მნიშვნელობას.
"
1069,ka.export_data.instructions.spss,"The SPSS download contains 3 files:
- Codebook: %{codebook}

- CSV: %{csv} The CSV is formatted to be loaded into SPSS, so it does not contain headers and the answers are the answer values, not the answer text.

- SPS: The SPS file is a script file that you run in SPSS that will load the data from the CSV file and also create each variable and it's possible values.
       IMPORTANT - Before runing the script file in SPSS, you will need to update the line with 'DATA LIST FILE' to include the full path to the CSV file.
","SPSS-ის ჩამოტვირთვა შეიცავს 3 ფაილს:
- კოდირება: %{codebook}

- CSV: %{csv} CSV დაფორმატირებულია SPSS-ის ჩატვირთვის ფორმატში, ამიტომ ის არ შეიცავს სათაურს და პასუხები იყენებენ პასუხის მნიშვნელობას და არა პასუხის ტექსტს.

- SPS: SPS ფაილი არის კოდირებული ფაილი, რომელიც გაიშვება SPSS-ში და ჩატვირთავს მონაცემებს CSV-დან, აგრეთვე ქმნის თითოეულ ცვლად და მის შესაძლო მნიშვნელობას. მნიშვნელოვანია - SPSS-ში კოდირებული ტექსტის გაშვებამდე, თქვენ უნდა განაახლოთ 'DATA LIST FILE' რათა გქონდეთ სრული ხელმისაწვდომობა CSV ფაილამდე."
